id,polarity,sentiment_label,sentiment_binary,user,date,date_parsed,year,month,hour,text,text_clean,text_length,word_count,has_mention,has_hashtag,has_url
2012971322,0,negative,0,arniepuff,Tue Jun 02 21:39:03 PDT 2009,2009-06-02 21:39:03,2009,6,21,wow i just watched the MTV movie awards on there website. poor Rob during the kiss i hope that was all intentional   ,wow i just watched the MTV movie awards on there website. poor Rob during the kiss i hope that was all intentional,117,22,0,0,0
1957272236,0,negative,0,TOM_HARDY,Fri May 29 00:00:45 PDT 2009,2009-05-29 00:00:45,2009,5,0,wishing i had marvelous misadventures of flap jack on DVD ,wishing i had marvelous misadventures of flap jack on DVD,58,10,0,0,0
1996206926,0,negative,0,Tanner_sis,Mon Jun 01 14:42:15 PDT 2009,2009-06-01 14:42:15,2009,6,14,@Dani82 sorry  to hear about your friend ,sorry to hear about your friend,41,7,1,0,0
1964577213,0,negative,0,Real_Js,Fri May 29 14:27:34 PDT 2009,2009-05-29 14:27:34,2009,5,14,In a period of exams days are for study and nights for study and sleep... no funny time... ,In a period of exams days are for study and nights for study and sleep... no funny time...,91,18,0,0,0
1836078704,0,negative,0,Bluemoonistic,Mon May 18 07:19:47 PDT 2009,2009-05-18 07:19:47,2009,5,7,@martinbrossman Sorry to hear that Martin   Give her my best!,Sorry to hear that Martin Give her my best!,61,10,1,0,0
2244673734,0,negative,0,Arantza92,Fri Jun 19 15:03:41 PDT 2009,2009-06-19 15:03:41,2009,6,15,@LisaHopeCyrus well i will have to goo soon ,well i will have to goo soon,44,8,1,0,0
1966781234,0,negative,0,hisana,Fri May 29 18:23:18 PDT 2009,2009-05-29 18:23:18,2009,5,18,@asamidori i guess it's painful grinding for me then ,i guess it's painful grinding for me then,53,9,1,0,0
2296031577,0,negative,0,ilovepeanuts,Tue Jun 23 08:40:52 PDT 2009,2009-06-23 08:40:52,2009,6,8,@OrganicLisa WELCOME TO THE TWITESPHERE! IÂ´m leaving the Galapagos today. Sad  That does mean one day closer to seeing you again though!!,WELCOME TO THE TWITESPHERE! IÂ´m leaving the Galapagos today. Sad That does mean one day closer to seeing you again though!!,138,22,1,0,0
1565074724,0,negative,0,shads_tweets,Mon Apr 20 05:49:32 PDT 2009,2009-04-20 05:49:32,2009,4,5,Riding train to work on a dreary Monday morning ,Riding train to work on a dreary Monday morning,48,9,0,0,0
2251064087,0,negative,0,SallytheShizzle,Sat Jun 20 02:19:31 PDT 2009,2009-06-20 02:19:31,2009,6,2,@wimjimjam yes yes yes... stupid people  UNLESS it's my twitter use? ROFL...but I use wi-fi at home :/,yes yes yes... stupid people UNLESS it's my twitter use? ROFL...but I use wi-fi at home :/,102,18,1,0,0
1967328383,0,negative,0,TjTomorrowX3,Fri May 29 19:22:51 PDT 2009,2009-05-29 19:22:51,2009,5,19,I can lose a lover but i cant lose a friend.  ESOTSM;,I can lose a lover but i cant lose a friend. ESOTSM;,53,12,0,0,0
2059687266,0,negative,0,KingsOfLeon_Grl,Sat Jun 06 17:26:01 PDT 2009,2009-06-06 17:26:01,2009,6,17,@just_J_ i love bobby longs music ! Although i can't find it anywhere to download it ,i love bobby longs music ! Although i can't find it anywhere to download it,85,16,1,0,0
2255678909,0,negative,0,Jessica_Lopez,Sat Jun 20 11:37:31 PDT 2009,2009-06-20 11:37:31,2009,6,11,@jraimond  That sucks ,That sucks,22,3,1,0,0
2246336110,0,negative,0,lost_dog,Fri Jun 19 17:26:40 PDT 2009,2009-06-19 17:26:40,2009,6,17,@csinger4ever I am lost. Please help me find a good home. ,I am lost. Please help me find a good home.,58,11,1,0,0
2177575827,0,negative,0,JenniferW08,Mon Jun 15 06:20:45 PDT 2009,2009-06-15 06:20:45,2009,6,6,@tomasekeli I agree...kids get so sad when they're sick. ,I agree...kids get so sad when they're sick.,57,9,1,0,0
2067598780,0,negative,0,cbudd08,Sun Jun 07 12:37:43 PDT 2009,2009-06-07 12:37:43,2009,6,12,"Writing an impossible research paper that is taking about 5 hours, more like 7. Dreading the other 2 essays I have to do nexttt ","Writing an impossible research paper that is taking about 5 hours, more like 7. Dreading the other 2 essays I have to do nexttt",128,24,0,0,0
1985708135,0,negative,0,DeidraWhatley,Sun May 31 17:37:22 PDT 2009,2009-05-31 17:37:22,2009,5,17,is going to be so sad when her friend moves back to Land O'...especially since I can't drive until Aug due to this bum foot ,is going to be so sad when her friend moves back to Land O'...especially since I can't drive until Aug due to this bum foot,124,25,0,0,0
1961171231,0,negative,0,ItSMeKeNyaDoLL,Fri May 29 09:05:32 PDT 2009,2009-05-29 09:05:32,2009,5,9,@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet ,now cash u kno I'm not a hater.....jus upset I don't have my update yet,84,16,1,0,0
2229444120,0,negative,0,softblood,Thu Jun 18 15:44:12 PDT 2009,2009-06-18 15:44:12,2009,6,15,@youcollme  I  was going to mention that you probably forgot  but the msg was just too long. I'm jealous you dreamt something wonderful ,I was going to mention that you probably forgot but the msg was just too long. I'm jealous you dreamt something wonderful,136,23,1,0,0
2065950629,0,negative,0,lesley_gv4,Sun Jun 07 09:36:18 PDT 2009,2009-06-07 09:36:18,2009,6,9,ugh sO far day has started Off bad  hOpe it gets better,ugh sO far day has started Off bad hOpe it gets better,55,12,0,0,0
2321734797,0,negative,0,mimeheart,Wed Jun 24 21:29:27 PDT 2009,2009-06-24 21:29:27,2009,6,21,@surfygurlx cheer up ,cheer up,21,3,1,0,0
2059743880,0,negative,0,beccaboo24,Sat Jun 06 17:32:57 PDT 2009,2009-06-06 17:32:57,2009,6,17,bored yesterday....bored today....bored tomorrow....... summer :/...... where are my friends!!!!! ,bored yesterday....bored today....bored tomorrow....... summer :/...... where are my friends!!!!!,98,10,0,0,0
2062151737,0,negative,0,JayneGiraffe,Sat Jun 06 22:27:53 PDT 2009,2009-06-06 22:27:53,2009,6,22,@DesMouseasaurus  What happened?,What happened?,32,3,1,0,0
2214788692,0,negative,0,Thecowsudders,Wed Jun 17 17:14:07 PDT 2009,2009-06-17 17:14:07,2009,6,17,Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages ,Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages,128,24,0,0,0
2224750148,0,negative,0,pronouncedyou,Thu Jun 18 09:53:14 PDT 2009,2009-06-18 09:53:14,2009,6,9,http://img117.imageshack.us/i/windchimezp4.jpg/ lol going through my imageshack.. i dont know where this wind chime is currently  sadface,lol going through my imageshack.. i dont know where this wind chime is currently sadface,137,16,0,0,1
2242096926,0,negative,0,Hollyjl,Fri Jun 19 11:45:54 PDT 2009,2009-06-19 11:45:54,2009,6,11,@radosko He was so sad...tried to hold back tears at one point. ,He was so sad...tried to hold back tears at one point.,64,12,1,0,0
1882666652,0,negative,0,en0x,Fri May 22 07:16:37 PDT 2009,2009-05-22 07:16:37,2009,5,7,@Tharomas 24 ,24,13,2,1,0,0
2231720937,0,negative,0,renovatomirella,Thu Jun 18 18:56:26 PDT 2009,2009-06-18 18:56:26,2009,6,18,@enrique305 Wow! 385 followers! I only have 41 ,Wow! 385 followers! I only have 41,47,8,1,0,0
2265363198,0,negative,0,Mireillee90,Sun Jun 21 06:24:59 PDT 2009,2009-06-21 06:24:59,2009,6,6,Not feeling so good  so a really lazy sunday today!,Not feeling so good so a really lazy sunday today!,51,10,0,0,0
1685053523,0,negative,0,georgie_carroll,Sat May 02 22:54:13 PDT 2009,2009-05-02 22:54:13,2009,5,22,i wish we had more home movies... everyone kind of gave up on them when i was like three ,i wish we had more home movies... everyone kind of gave up on them when i was like three,89,19,0,0,0
2062389530,0,negative,0,Isil_Loves_Mcr,Sat Jun 06 23:05:44 PDT 2009,2009-06-06 23:05:44,2009,6,23,I guess @mikeyway mad at me because my message to him.He made update a little .I felt guilty myself about .hope im wrong about my thought ,I guess mad at me because my message to him.He made update a little .I felt guilty myself about .hope im wrong about my thought,138,26,1,0,0
1834993509,0,negative,0,dilligaf1701,Mon May 18 04:50:11 PDT 2009,2009-05-18 04:50:11,2009,5,4,"@PaulKCMF I want to kill the ex at the moment, but I'd get in trouble for it ","I want to kill the ex at the moment, but I'd get in trouble for it",77,17,1,0,0
2181004045,0,negative,0,GeeIp,Mon Jun 15 11:14:07 PDT 2009,2009-06-15 11:14:07,2009,6,11,@justen_fong you fail  but i'll help you in math12 next year ,you fail but i'll help you in math12 next year,61,11,1,0,0
2218498207,0,negative,0,dumbdes,Wed Jun 17 22:35:36 PDT 2009,2009-06-17 22:35:36,2009,6,22,I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail  that was my 1st kill in 2 mnths.I feel bad,I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail that was my 1st kill in 2 mnths.I feel bad,138,29,0,0,0
2049118990,0,negative,0,_stacey_rae,Fri Jun 05 16:19:40 PDT 2009,2009-06-05 16:19:40,2009,6,16,@iamjonathancook WHY ARENT YOU GUYS COMING TO TORONTOS WARPED TOUR DATE ?! same with atl. whatta dissapointment ,WHY ARENT YOU GUYS COMING TO TORONTOS WARPED TOUR DATE ?! same with atl. whatta dissapointment,112,17,1,0,0
1968151014,0,negative,0,SBnewnie,Fri May 29 20:51:29 PDT 2009,2009-05-29 20:51:29,2009,5,20,@EBBSBABY lmao ha windows in the back &amp; the bitch dnt have steps ,lmao ha windows in the back &amp; the bitch dnt have steps,69,13,1,0,0
2062636150,0,negative,0,jpmanzan,Sat Jun 06 23:49:30 PDT 2009,2009-06-06 23:49:30,2009,6,23,@inkedveggie yeah me to ,yeah me to,24,4,1,0,0
1965796825,0,negative,0,gurnles,Fri May 29 16:33:36 PDT 2009,2009-05-29 16:33:36,2009,5,16,"feels a sinus headache brewing, but can't take drugs.  ","feels a sinus headache brewing, but can't take drugs.",55,9,0,0,0
2232510654,0,negative,0,LuvToSparkLe,Thu Jun 18 20:00:45 PDT 2009,2009-06-18 20:00:45,2009,6,20,@KendallMK That makes me sad that people would be mean to their puppy cause it was acting like a puppy ,That makes me sad that people would be mean to their puppy cause it was acting like a puppy,103,20,1,0,0
2322442546,0,negative,0,samaraXo,Wed Jun 24 22:37:30 PDT 2009,2009-06-24 22:37:30,2009,6,22,loving the new tat but hating no pool for a week ,loving the new tat but hating no pool for a week,49,11,0,0,0
2049252445,0,negative,0,Rowan187,Fri Jun 05 16:33:35 PDT 2009,2009-06-05 16:33:35,2009,6,16,my nose has slowly gotten more runny throughout the day... am I getting sick? ,my nose has slowly gotten more runny throughout the day... am I getting sick?,78,14,0,0,0
2215425933,0,negative,0,AndreaKohatsu,Wed Jun 17 18:07:25 PDT 2009,2009-06-17 18:07:25,2009,6,18,@Sam916 oh no... no class today. i just hung out with an old friend from aau and it was just a waste of time. ,oh no... no class today. i just hung out with an old friend from aau and it was just a waste of time.,110,24,1,0,0
2228117653,0,negative,0,Miss_KrisB,Thu Jun 18 14:02:30 PDT 2009,2009-06-18 14:02:30,2009,6,14, This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.,This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.,84,14,0,0,0
1979934913,0,negative,0,TeresaKopec,Sun May 31 05:05:04 PDT 2009,2009-05-31 05:05:04,2009,5,5,"@abba_ks @suzzzanna I was having awful dream that husband &amp; I were getting remarried, but everything was going wrong at wedding. ","I was having awful dream that husband &amp; I were getting remarried, but everything was going wrong at wedding.",133,21,1,0,0
1678183393,0,negative,0,valengina,Sat May 02 05:49:46 PDT 2009,2009-05-02 05:49:46,2009,5,5,"I'm up early, I wish I was going to bamboozle! ","I'm up early, I wish I was going to bamboozle!",47,10,0,0,0
1686131778,0,negative,0,mikoblanco,Sun May 03 03:55:41 PDT 2009,2009-05-03 03:55:41,2009,5,3,i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu ,i want more cashew nuts but my braces can't handle it anymore *stares at the cashew nuts* huhu,95,18,0,0,0
1984429435,0,negative,0,prakash24,Sun May 31 15:05:30 PDT 2009,2009-05-31 15:05:30,2009,5,15,Cant Believe Nadal out of French open  but I am happy - Federer its ur turn now,Cant Believe Nadal out of French open but I am happy - Federer its ur turn now,79,17,0,0,0
2254309330,0,negative,0,Tish_B,Sat Jun 20 09:33:01 PDT 2009,2009-06-20 09:33:01,2009,6,9,Whew my body is mad about tha workout... I think ill nap when I get home. Its still raining ,Whew my body is mad about tha workout... I think ill nap when I get home. Its still raining,92,19,0,0,0
1976604597,0,negative,0,Lyricist_Juice,Sat May 30 18:33:40 PDT 2009,2009-05-30 18:33:40,2009,5,18,@anrserge Cavs are making me sick Serge  if they dont win umma kick Bron where it hurts!,Cavs are making me sick Serge if they dont win umma kick Bron where it hurts!,88,17,1,0,0
1994152402,0,negative,0,newO_nyboR,Mon Jun 01 11:29:46 PDT 2009,2009-06-01 11:29:46,2009,6,11,"@vickixashton i have.. 19 days left, and.. I Have 10 exams left! ","i have.. 19 days left, and.. I Have 10 exams left!",65,12,1,0,0
2055941647,0,negative,0,voguetrashed,Sat Jun 06 10:14:07 PDT 2009,2009-06-06 10:14:07,2009,6,10,@kaylajoysmith it got moved to monday.  sighsigh.,it got moved to monday. sighsigh.,49,7,1,0,0
2062637577,0,negative,0,AngeOuDiable,Sat Jun 06 23:49:47 PDT 2009,2009-06-06 23:49:47,2009,6,23,headache still not lifted. additional symptoms. looks like pill-popping all day ,headache still not lifted. additional symptoms. looks like pill-popping all day,80,11,0,0,0
1957698231,0,negative,0,xoxmillyxox,Fri May 29 01:19:13 PDT 2009,2009-05-29 01:19:13,2009,5,1,"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx","definitely, or even just &quot;i'll call you&quot;, they never do how was ur day? xx",102,16,1,0,0
2070463286,0,negative,0,photographymom,Sun Jun 07 17:44:26 PDT 2009,2009-06-07 17:44:26,2009,6,17,@MomoFali that sucks ...sorry not that it helps ,that sucks ...sorry not that it helps,48,8,1,0,0
1677394110,0,negative,0,BW101,Sat May 02 01:51:06 PDT 2009,2009-05-02 01:51:06,2009,5,1,@fallenstar_ Yeah it is! Why haven't they put the grey one up? ,Yeah it is! Why haven't they put the grey one up?,63,12,1,0,0
2013723458,0,negative,0,divadivachrissy,Tue Jun 02 23:24:12 PDT 2009,2009-06-02 23:24:12,2009,6,23,I don't feed into bullshit.... Sorry  awwwwww what a cock succer !!!!!!!,I don't feed into bullshit.... Sorry a what a cock succer !!!!!!!,72,12,0,0,1
2051182944,0,negative,0,mego_m,Fri Jun 05 20:59:56 PDT 2009,2009-06-05 20:59:56,2009,6,20,"is SO close, but SOOOO fat away ","is SO close, but SOOOO fat away",32,7,0,0,0
2012453545,0,negative,0,CASprunger,Tue Jun 02 20:40:41 PDT 2009,2009-06-02 20:40:41,2009,6,20,My poor doggie just had surgery and he is in alot of pain  but we saved his life.,My poor doggie just had surgery and he is in alot of pain but we saved his life.,81,18,0,0,0
2300932605,0,negative,0,Tinknair,Tue Jun 23 14:46:50 PDT 2009,2009-06-23 14:46:50,2009,6,14,@LADYRUMDRIK it's the swine..... lol  im sorry ur not feeling good mamash!,it's the swine..... lol im sorry ur not feeling good mamash!,74,12,1,0,0
2208556342,0,negative,0,elsowers,Wed Jun 17 09:20:41 PDT 2009,2009-06-17 09:20:41,2009,6,9,@flmogirl so glad to see you this weekend!! It had been too long!  Hope you had a safe trip home!,so glad to see you this weekend!! It had been too long! Hope you had a safe trip home!,97,20,1,0,0
2013895249,0,negative,0,eeelz,Tue Jun 02 23:52:40 PDT 2009,2009-06-02 23:52:40,2009,6,23,@syazanaa I'm hungry la.  Healthy food is SO not satisfying.,I'm hungry la. Healthy food is SO not satisfying.,60,10,1,0,0
1679244246,0,negative,0,kaymarie76,Sat May 02 08:53:23 PDT 2009,2009-05-02 08:53:23,2009,5,8,going to the mall to look for a dress. then alexis's sweet 16 party later ! no cell.  ,going to the mall to look for a dress. then alexis's sweet 16 party later ! no cell.,86,18,0,0,0
1997706692,0,negative,0,BeccaFaceLove,Mon Jun 01 17:19:04 PDT 2009,2009-06-01 17:19:04,2009,6,17,Funny home videos....... Wah........ Lonely ,Funny home videos....... Wah........ Lonely,44,5,0,0,0
2232582091,0,negative,0,c_Ward,Thu Jun 18 20:06:31 PDT 2009,2009-06-18 20:06:31,2009,6,20,cat nap didn't help ,cat nap didn't help,20,4,0,0,0
2296277009,0,negative,0,domcantweet,Tue Jun 23 08:59:13 PDT 2009,2009-06-23 08:59:13,2009,6,8,@fromblueskies ESPN bought the football from Setanta ,ESPN bought the football from Setanta,53,7,1,0,0
2325868530,0,negative,0,onlyrochelle,Thu Jun 25 06:11:36 PDT 2009,2009-06-25 06:11:36,2009,6,6,off today and it's supposed to rain wtf  just my luck,off today and it's supposed to rain wtf just my luck,53,11,0,0,0
2246715884,0,negative,0,SpikePratt,Fri Jun 19 18:01:02 PDT 2009,2009-06-19 18:01:02,2009,6,18,"Don't like killing my own kind, but tha git wouldn't shut hs trap! Now ta drink in peace!  almost wish Dru was at my side. ","Don't like killing my own kind, but tha git wouldn't shut hs trap! Now ta drink in peace! almost wish Dru was at my side.",123,25,0,0,0
2207683218,0,negative,0,Jun_Wong,Wed Jun 17 08:14:57 PDT 2009,2009-06-17 08:14:57,2009,6,8,Thinks he's getting sick ,Thinks he's getting sick,25,4,0,0,0
1822542158,0,negative,0,mindbrooklyn,Sat May 16 19:49:03 PDT 2009,2009-05-16 19:49:03,2009,5,19,still hav my cough! now it mite be bronchitis!  bec everytime i cough my chest hurts! so dont lik doctors...,still hav my cough! now it mite be bronchitis! bec everytime i cough my chest hurts! so dont lik doctors...,108,20,0,0,0
1695882519,0,negative,0,priscillasolo,Mon May 04 07:09:16 PDT 2009,2009-05-04 07:09:16,2009,5,7,Work is lame got my computer back but still no internet.  Come on ppls work with me here. ,Work is lame got my computer back but still no internet. Come on ppls work with me here.,90,18,0,0,0
1992679241,0,negative,0,helicounsel,Mon Jun 01 09:08:51 PDT 2009,2009-06-01 09:08:51,2009,6,9,@fhgrl33 also a good one!  Too bad she's done .... for the season... ,also a good one! Too bad she's done .... for the season...,69,13,1,0,0
2321710458,0,negative,0,nowamunkie,Wed Jun 24 21:27:12 PDT 2009,2009-06-24 21:27:12,2009,6,21,"I prefer Mindjet MindManager to FreeMind, boo ","I prefer Mindjet MindManager to FreeMind, boo",46,7,0,0,0
2296863539,0,negative,0,marialane25,Tue Jun 23 09:42:43 PDT 2009,2009-06-23 09:42:43,2009,6,9,my mom was just asking if i could work w/her on fri....so now i'm not sure....... ,my mom was just asking if i could work w/her on fri....so now i'm not sure.......,82,16,0,0,0
2233458763,0,negative,0,sarahsparkles80,Thu Jun 18 21:23:14 PDT 2009,2009-06-18 21:23:14,2009,6,21,"@peterfacinelli I just got a screencap of your followers at 496,000 or so... OMG you're either so close or Twitter is messed up again ","I just got a screencap of your followers at 496,000 or so... OMG you're either so close or Twitter is messed up again",134,24,1,0,0
2006625704,0,negative,0,_AlexaJordan,Tue Jun 02 11:26:38 PDT 2009,2009-06-02 11:26:38,2009,6,11,Heading to AIM to get my test done and then driving back to SD. I don't wanna leave  But I'll be back up tomorrow night!! Love. xx,Heading to AIM to get my test done and then driving back to SD. I don't wanna leave But I'll be back up tomorrow night!! Love. xx,130,27,0,0,0
1835041312,0,negative,0,jamese_boy345,Mon May 18 04:58:38 PDT 2009,2009-05-18 04:58:38,2009,5,4,Its pourin wit rain... N my clean car is parked out in it ,Its pourin wit rain... N my clean car is parked out in it,58,13,0,0,0
1994716281,0,negative,0,LollipopIzzie,Mon Jun 01 12:20:48 PDT 2009,2009-06-01 12:20:48,2009,6,12,wow! could this get any better ,wow! could this get any better,31,6,0,0,0
2224271932,0,negative,0,CherylAddict_GM,Thu Jun 18 09:17:54 PDT 2009,2009-06-18 09:17:54,2009,6,9,"@MG62 Marcus, Its Raining, Again!  I hate The UK. Doing much tonightt?...","Marcus, Its Raining, Again! I hate The UK. Doing much tonightt?...",73,12,1,0,0
2065295420,0,negative,0,amorette23,Sun Jun 07 08:18:05 PDT 2009,2009-06-07 08:18:05,2009,6,8,need to lose weight ,need to lose weight,20,4,0,0,0
1753782655,0,negative,0,DarkGlamKitty,Sun May 10 03:25:29 PDT 2009,2009-05-10 03:25:29,2009,5,3,@lizwicker28  are you awake ?? yes i know irs early but i cant sleep ,are you awake ?? yes i know irs early but i cant sleep,69,14,1,0,0
1565609563,0,negative,0,sc0ttkclark,Mon Apr 20 07:09:27 PDT 2009,2009-04-20 07:09:27,2009,4,7,@doshdosh sadly nothing is safe from spammers and/or marketers ,sadly nothing is safe from spammers and/or marketers,63,9,1,0,0
2065852099,0,negative,0,Sourasith,Sun Jun 07 09:25:04 PDT 2009,2009-06-07 09:25:04,2009,6,9,@bibzee Damn its gonna take a long TIME!.. ,Damn its gonna take a long TIME!..,43,8,1,0,0
2189880541,0,negative,0,konsnos,Tue Jun 16 01:09:19 PDT 2009,2009-06-16 01:09:19,2009,6,1,My exams just started  Boring.,My exams just started Boring.,30,5,0,0,0
1755057766,0,negative,0,Asiidburn,Sun May 10 08:08:35 PDT 2009,2009-05-10 08:08:35,2009,5,8,Sore as helllll... :/ Mothers day though. I'm not a mother... No presents. ,Sore as helllll... :/ Mothers day though. I'm not a mother... No presents.,75,13,0,0,0
2237431090,0,negative,0,Christine_mufc,Fri Jun 19 05:47:19 PDT 2009,2009-06-19 05:47:19,2009,6,5,@morrissey2637  Ah right!!! i dont even know whats going on there!! i sooo need to read the news ,Ah right!!! i dont even know whats going on there!! i sooo need to read the news,97,18,1,0,0
1833613005,0,negative,0,kiraling,Sun May 17 23:51:40 PDT 2009,2009-05-17 23:51:40,2009,5,23,"@pursebuzz Finally someone admits it! Storyline is unique, but once it was over I felt a little gypped with the casual/nonchalant ending. ","Finally someone admits it! Storyline is unique, but once it was over I felt a little gypped with the casual/nonchalant ending.",138,22,1,0,0
2051976153,0,negative,0,MorganLW,Fri Jun 05 23:18:14 PDT 2009,2009-06-05 23:18:14,2009,6,23,@CaraNScott AWW 5ME I miss you too! I wish I were there  Have you had any CalPis yet? Drink some for me ,AWW 5ME I miss you too! I wish I were there Have you had any CalPis yet? Drink some for me,104,22,1,0,0
2050005835,0,negative,0,Scarlettjen,Fri Jun 05 17:53:46 PDT 2009,2009-06-05 17:53:46,2009,6,17,@lexiphanic Awww too cute my lil Greggles.  Miss you too.  We didn't have a final Feist dance ,Awww too cute my lil Greggles. Miss you too. We didn't have a final Feist dance,94,17,1,0,0
1974249549,0,negative,0,ConcertKatie,Sat May 30 12:44:38 PDT 2009,2009-05-30 12:44:38,2009,5,12,We're getting violent.  Program randomly decided to hate us when we took a break to get food ,We're getting violent. Program randomly decided to hate us when we took a break to get food,93,17,0,0,0
2328015630,0,negative,0,scarlettpunk,Thu Jun 25 09:03:59 PDT 2009,2009-06-25 09:03:59,2009,6,9,is really taking life hard right now. ,is really taking life hard right now.,38,7,0,0,0
2065679221,0,negative,0,thaynasalles,Sun Jun 07 09:04:50 PDT 2009,2009-06-07 09:04:50,2009,6,9,@Liinduhhh are you serious biff ? ,are you serious biff ?,34,6,1,0,0
1980446639,0,negative,0,barthoekstra,Sun May 31 06:46:10 PDT 2009,2009-05-31 06:46:10,2009,5,6,Only problem is that TIFF files can't be larger than 4GB ,Only problem is that TIFF files can't be larger than 4GB,57,11,0,0,0
1972034875,0,negative,0,Freshiee,Sat May 30 08:25:27 PDT 2009,2009-05-30 08:25:27,2009,5,8,"chelsea best show everton whats good, im dreading the barbers if they don't ","chelsea best show everton whats good, im dreading the barbers if they don't",76,13,0,0,0
2258908008,0,negative,0,lulubrazil,Sat Jun 20 16:41:48 PDT 2009,2009-06-20 16:41:48,2009,6,16,"@tommcfly tom,i'm freaking out..please reply me! i miss you ","tom,i'm freaking out..please reply me! i miss you",60,9,1,0,0
2039776519,0,negative,0,mayank,Thu Jun 04 22:46:43 PDT 2009,2009-06-04 22:46:43,2009,6,22,@thenewbnb @shivaranjan @arjunvj waat lag gai pairo ki!  hopefully I'll be able to run soon,waat lag gai pairo ki! hopefully I'll be able to run soon,91,15,1,0,0
1967329711,0,negative,0,colocelt,Fri May 29 19:23:00 PDT 2009,2009-05-29 19:23:00,2009,5,19,I have no idea who those blokes are  @DCbigpappa @dandyscopic  @wrhunt @downtheticket @DCBadger @jwtrautman  http://pikchur.com/aD9,I have no idea who those blokes are,131,15,1,0,1
1826343236,0,negative,0,peterjk64,Sun May 17 08:16:57 PDT 2009,2009-05-17 08:16:57,2009,5,8,3 words = Weather - Shite - Arrgh!! ,3 words = Weather - Shite - Arrgh!!,36,8,0,0,0
1551990617,0,negative,0,kad921,Sat Apr 18 10:30:06 PDT 2009,2009-04-18 10:30:06,2009,4,10,not feeling so good anymore after that ride ,not feeling so good anymore after that ride,44,8,0,0,0
1675749192,0,negative,0,iCodyOnline,Fri May 01 20:14:29 PDT 2009,2009-05-01 20:14:29,2009,5,20,@jaystewart o_O how could you do that? I feel sick too. Some undiserving person got an apple product. ,o_O how could you do that? I feel sick too. Some undiserving person got an apple product.,102,18,1,0,0
2247414321,0,negative,0,rosheka08,Fri Jun 19 19:03:43 PDT 2009,2009-06-19 19:03:43,2009,6,19,Reading tweets 'till I fall asleep... have a toothache ,Reading tweets 'till I fall asleep... have a toothache,55,9,0,0,0
2266046822,0,negative,0,cassylovesyou,Sun Jun 21 07:48:16 PDT 2009,2009-06-21 07:48:16,2009,6,7,My throat kinda hurts ,My throat kinda hurts,22,4,0,0,0
2236397877,0,negative,0,jjcomer,Fri Jun 19 03:36:23 PDT 2009,2009-06-19 03:36:23,2009,6,3,"@GreyEyes No FF for me this week as Im only working half day and no iron  and, Timeonline is due by noon today (Sat shift is on this pay)","No FF for me this week as Im only working half day and no iron and, Timeonline is due by noon today (Sat shift is on this pay)",137,29,1,0,0
2259906312,0,negative,0,lost_dog,Sat Jun 20 18:21:20 PDT 2009,2009-06-20 18:21:20,2009,6,18,@SteveStucker I am lost. Please help me find a good home. ,I am lost. Please help me find a good home.,58,11,1,0,0
2223581007,0,negative,0,Dare2Diva,Thu Jun 18 08:27:14 PDT 2009,2009-06-18 08:27:14,2009,6,8,Le sigh @ riggens that make easy shit hard ,Le sigh @ riggens that make easy shit hard,43,9,0,0,0
1970744061,0,negative,0,G_eor_gia,Sat May 30 05:03:23 PDT 2009,2009-05-30 05:03:23,2009,5,5,is off to go and watch jaws 2 in my room so no internet damn ,is off to go and watch jaws 2 in my room so no internet damn,61,15,0,0,0
2009745235,0,negative,0,stratosphear,Tue Jun 02 16:12:31 PDT 2009,2009-06-02 16:12:31,2009,6,16,I need dinner but I'm still waiting for a fax from work.  Also I have no food. Attn! Need partner who cooks. I am inept. lol,I need dinner but I'm still waiting for a fax from work. Also I have no food. Attn! Need partner who cooks. I am inept. lol,124,26,0,0,0
2215379812,0,negative,0,HollandKitty,Wed Jun 17 18:03:41 PDT 2009,2009-06-17 18:03:41,2009,6,18,"just used my new DevaCurl diffuser! LOVE IT 5 stars! not liking my new hair cut though, a little too short ","just used my new DevaCurl diffuser! LOVE IT 5 stars! not liking my new hair cut though, a little too short",107,21,0,0,0
1879996929,0,negative,0,TheRealJames,Thu May 21 23:46:38 PDT 2009,2009-05-21 23:46:38,2009,5,23,@CatBickmore Unfortunately Miss Bickmore - me doesnt have iPhone  So couldn't tell thee.. Isn't settings at the tim next to FIND PEOPLE?,Unfortunately Miss Bickmore - me doesnt have iPhone So couldn't tell thee.. Isn't settings at the tim next to FIND PEOPLE?,136,22,1,0,0
2011033000,0,negative,0,Forsblad,Tue Jun 02 18:22:09 PDT 2009,2009-06-02 18:22:09,2009,6,18,"I just said goodbye to some friends  Hope I'll see them again. Tomorrow, Sweden!","I just said goodbye to some friends Hope I'll see them again. Tomorrow, Sweden!",80,14,0,0,0
